1920.2,"Fabricación de calzado de tela, plástico, goma, caucho y otros materiales, excepto calzado ortopédico yde asbesto",32402 p,1920p,19202
"",,33199 p,,
"",,34190 p,,
"",,35590 p,,
"",,35600 p,,
1920.3,Fabricación de partes de calzado,35600 p,1920p,19203
"",,32401 p,,
"",,32402 p,,
20,"PRODUCCION DE MADERA YFABRICACION DE PRODUCTOS DE MADERA YCORCHO, EXCEPTOMUEBLES; FABRICACION DE ARTICULOS DE PAJA Y DE MATERIALES TRENZABLES",,20,20
201,Aserrado y cepillado de madera,,,
2010,Aserrado y cepillado de madera,,,
2010.0,Aserrado y cepillado de madera,33111,2010,20100
"",,33199 p,,
202,"Fabricación de productos de madera, corcho, paja y materiales trenzables",,,
2021,"Fabricacióndehojasdemaderaparaenchapado;fabricacióndetableroscontrachapados,tableroslaminados, tableros de partículas, y  tableros y paneles n.c.p.",,,
2021.0,"Fabricacióndehojasdemaderaparaenchapado;fabricacióndetableroscontrachapados;tableroslaminados; tableros de partículas y tableros y paneles n.c.p.",33114,2021,20210
"",(Incluye la fabricación de madera terciada y  machimbre),,,
2022,Fabricación de partes y piezas de carpintería para edificios y construcciones,,,
2022.0,Fabricación de partes y piezas de carpintería para edificios y construcciones,33112,2022,20220
2023,Fabricación de recipientes de madera,,,
2023.0,Fabricación de recipientes de madera,33120 p,2023,20230
2029,"Fabricacióndeproductosdemaderan.c.p.;fabricacióndeartículosdecorcho,pajaymaterialestrenzables",,,
2029.0,"Fabricacióndeproductosdemaderan.c.p.;fabricacióndeartículosdecorcho,pajaymaterialestrenzables",33120 p,2029,20290
"",,33113,,
"",,33191,,
"",,33192,,
"",,33199 p,,
"",,33201 p,,
21,FABRICACION DE PAPEL Y DE  PRODUCTOS DE PAPEL,,21,21
210,Fabricación de papel y de productos de papel,,,
2101,"Fabricación de pasta de madera, papel y cartón",,,
2101.0,"Fabricación de pasta de madera, papel y cartón",34111,2101,21010
"",,34112 p,,
"",,34190 p,,
"",,39099 p,,
2102,Fabricación de papel y cartón ondulado y de envases de papel y cartón,,,
2102.0,Fabricación de papel y cartón ondulado y de envases de papel y cartón,34120,2102,21020
"",,34112 p,,
2109,Fabricación de  artículos de papel y cartón,,,
2109.1,Fabricación de artículos de papel y cartón de uso doméstico e higiénico sanitario,34190 p,2109p,21091
2109.9,Fabricación de artículos de papel y cartón n.c.p.,34190 p,2109p,21099
"",,34202 p,,
"",,39099 p,,
22,EDICION E IMPRESION; REPRODUCCION DE GRABACIONES,,22,22
221,Edición,,,
2211,"Edición de libros, folletos, partituras y otras publicaciones",,,
2211.0,"Edición de libros, folletos, partituras y otras publicaciones",34202 p,2211,22110
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
2212,"Edición de periódicos, revistas y publicaciones periódicas",,,
2212.0,"Edición de periódicos, revistas y publicaciones periódicas",34201 p,2212,22120
2213,Edición de grabaciones,,,
2213.0,Edición de grabaciones,38321 p,2213,22130
2219,Edición n.c.p.,,,
2219.0,Edición n.c.p.,34202 p,2219,22190
222,Impresión y servicios conexos,,,
2221,Impresión,,,
2221.0,Impresión,34201 p,2221,22210
"",,34202 p,,
2222,Servicios relacionados con la impresión,,,
2222.0,Servicios relacionados con la impresión,34203,2222,22220
223,Reproducción de grabaciones,,,
2230,Reproducción de grabaciones,,,
2230.0,Reproducción de grabaciones,38321 p,2230,22300
"",,94111 p,,
"",,94112 p,,
"",,94119 p,,
23,"FABRICACIONDECOQUE,PRODUCTOSDELAREFINACIONDELPETROLEOYCOMBUSTIBLENUCLEAR",,23,23
231,Fabricación de productos de hornos de coque,,,
2310,Fabricación de productos de hornos de coque,,,
2310.0,Fabricación de productos de hornos de coque,35400 p,2310,23100
232,Fabricación de productos de la refinación del petróleo,,,
2320,Fabricación de productos de la refinación del petróleo,,,
2320.0,Fabricación de productos de la refinación del petróleo,35300,2320,23200
"",,35400 p,,
233,Elaboración de combustible nuclear,,,
2330,Elaboración de combustible nuclear,,,
2330.0,Fabricación de combustible nuclear,-----,2330,23300
24,FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS,,24,24
241,Fabricación de sustancias químicas básicas,,,
2411,"Fabricación de sustancias químicas básicas, excepto abonos y compuestos de nitrógeno",,,
2411.1,Fabricación de gases comprimidos y licuados.,35112,2411p,24111
2411.2,Fabricación de curtientes naturales y sintéticos.,35113,2411p,24112
2411.3,"Fabricación de materias colorantes básicas, excepto pigmentos preparados.",35119 p,2411p,24113
"",,35210 p,,
2411.8,"Fabricación de materias químicas inorgánicas básicas, n.c.p.",35119 p,2411p,24119p
2411.9,"Fabricación de materias químicas orgánicas básicas, n.c.p.",35119 p,2411p,24119p
"",(incluye la fabricación de alcoholes excepto el etílico),35111,,
2412,Fabricación de abonos y compuestos de nitrógeno,,,
2412.0,Fabricación de abonos y compuestos de nitrógeno,35120 p,2412,24120
2413,Fabricación de plásticos en formas primarias y de caucho sintético,,,
2413.0,Fabricación de plásticos en formas primarias y de caucho sintético,35131 p,2413,24130
242,Fabricación de productos químicos n.c.p.,,,
2421,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,,,
2421.0,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,35120 p,2421,24210
2422,Fabricación de pinturas; barnices y productos de revestimiento similares; tintas de imprenta y masillas,,,
2422.0,Fabricación de pinturas; barnices y productos de revestimiento similares; tintas de imprenta y masillas,35210 p,2422,24220
"",,39099 p,,
2423,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos",,,
2423.1,Fabricación de medicamentos de uso humano y productos farmacéuticos,35221 p,2423p,24231
2423.2,Fabricación de medicamentos de uso veterinario,35222,2423p,24232
2423.9,"Fabricación de productos de laboratorio,  sustancias químicas medicinales y productos botánicos n.c.p.",35221 p,2423p,24239
"",,38510 p,,
"",,35291 p,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
2424,"Fabricacióndejabonesydetergentes,preparadosparalimpiarypulir,perfumesypreparadosdetocador",,,
2424.1,Fabricación de jabones y preparados de limpieza para limpiar y pulir,35231,2424p,24241
"",,35232 p,,
2424.9,"Fabricación de cosméticos, perfumes y  productos de higiene y tocador",35232 p,2424p,24249
"",,35299 p,,
2429,Fabricación de productos químicos n.c.p.,,,
2429.0,Fabricación de productos químicos n.c.p.,31219 p,2429,24290
"","(Incluye la producción de aceites esenciales, tintas excepto para imprenta, etc. Hasta agosto de 1998esta rama incluyó la producción de sal refinada, ahora incorporada a la rama 1549.9)",35291 p,,
"",,35293 p,,
"",,35299 p,,
"",,35400 p,,
243,Fabricación de fibras manufacturadas,,,
2430,Fabricación de fibras manufacturadas,,,
2430.0,Fabricación de fibras manufacturadas,35132,2430,24300
25,FABRICACION DE PRODUCTOS DE CAUCHO Y PLASTICO,,25,25
251,Fabricación de productos de caucho,,,
2511,Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho,,,
2511.1,Fabricación de cubiertas y cámaras,35511,2511p,25111
2511.2,Recauchutado y renovación de cubiertas,35512,2511p,25112
2519,Fabricación de productos de caucho n.c.p.,,,
2519.0,Fabricación de  productos de caucho n.c.p.,35590 p,2519,25190
252,Fabricación de productos de plástico,,,
2520,Fabricación de productos de plástico,,,
2520.1,Fabricación de envases plásticos,35600 p,2520p,25201
2520.9,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",35600 p,2520p,25209
"",,35131 p,,
26,FABRICACION DE PRODUCTOS MINERALES NO METALICOS,,26,26
261,Fabricación de vidrio y productos de vidrio,,,
2610,Fabricación de vidrio y productos de vidrio,,,
2610.1,Fabricación de envases de vidrio,36201 p,2610p,26101
2610.2,Fabricación y elaboración de vidrio plano,36201 p,2610p,26102
"",,36202,,
2610.9,Fabricación de productos de vidrio n.c.p.,36201 p,2610p,26109
"",,36999 p,,
269,Fabricación de productos minerales no metálicos n.c.p.,,,
2691,Fabricación de productos de cerámica no refractaria para uso no estructural,,,
2691.1,Fabricación de artículos sanitarios de cerámica,36100 p,2691p,26911
2691.9,Fabricación de artículos de cerámica no refractaria para uso no estructural n.c.p.,36100 p,2691p,26919
2692,Fabricación de productos de cerámica refractaria,,,
2692.0,Fabricación de productos de cerámica refractaria,36913,2692,26920
2693,Fabricación de productos de arcilla y cerámica no refractaria para uso estructural,,,
2693.0,Fabricación de productos de arcilla y cerámica no refractaria para uso estructural,36911,2693,26930
"",,36912,,
2694,"Elaboración de cemento, cal y yeso",,,
"",,,,
2694.1,Elaboración de cemento,36921,2694p,26941
2694.2,Elaboración de cal y yeso,36922,2694p,26942
"",,36923,,
2695,"Fabricación de artículos de hormigón, cemento y yeso",,,
2695.1,Fabricación de mosaicos,36992,2695p,26951
2695.9,"Fabricación de artículos de cemento, fibrocemento y yeso excepto mosaicos",36991,2695p,26959
"",(Incluye la fabricación de partes de  casas prefabricadas de homigón),36993 p,,
"",,36999 p,,
2696,"Corte, tallado y acabado de la piedra",,,
2696.0,"Corte, tallado y acabado de la piedra",36993 p,2696,26960
"","(incluye mármoles, granitos, etc.)",,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
2699,Fabricación de productos minerales no metálicos n.c.p.,,,
2699.1,Elaboración primaria n.c.p. de minerales no metálicos,36999 p,2699p,26990p
2699.9,Fabricación de productos minerales no metálicos n.c.p.,36999 p,2699p,26990p
"",,35400 p,,
27,FABRICACION DE METALES COMUNES,,27,27
271,Industrias básicas de hierro y acero,,,
2710,Industrias básicas de hierro y acero,,,
2710.0,Industrias básicas de hierro y acero,37100p,2710,27100
272,Fabricación de productos primarios de metales preciosos y metales no ferrosos,,,
2720,Fabricación de productos primarios de metales preciosos y metales no ferrosos,,,
2720.1,Elaboración de aluminio primario y semielaborados de aluminio,37200p,2720p,27201
2720.9,Producción de metales no ferrosos n.c.p. y sus semielaborados,37200p,2720p,27209
273,Fundición de metales,,,
2731,Fundición de hierro y acero,,,
2731.0,Fundición de hierro y acero,37100p,2731,27310
2732,Fundición de metales no ferrosos,,,
2732.0,Fundición de metales no ferrosos,37200p,2732,27320
28,"FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO",,28,28
281,"Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",,,
2811,Fabricación de productos metálicos para uso estructural y montaje estructural,,,
2811.0,Fabricación de productos metálicos para uso estructural y montaje estructural,38132 p,2811,28110
"",,38134,,
2812,"Fabricación de tanques, depósitos y recipientes de metal",,,
2812.0,"Fabricación de tanques, depósitos y recipientes de metal",38131,2812,28120
2813,Fabricación de generadores de vapor,,,
2813.0,Fabricación de generadores de vapor,38133,2813,28130
289,Fabricación de productos elaborados de metal n.c.p.; servicios de trabajo de metales,,,
2891,"Forjado, prensado, estampado y laminado de metales; pulvimetalurgia",,,
2891.0,"Forjado, prensado, estampado y laminado de metales; pulvimetalurgia",37100p,2891,28910
"",,37200p,,
"",,38199 p,,
2892,"Tratamiento y revestimiento de metales; obras de ingeniería mecánica en general realizadas a cambio deuna retribución o por contrata",,,
2892.0,"Tratamiento y revestimiento de metales; obras de ingeniería mecánica en general realizadas a cambio deuna retribución o por contrata",37100p,2892,28920
"",,37200 p,,
"",,38199 p,,
2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",,,
2893.0,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",38110,2893,28930
"",,38230 p,,
2899,Fabricación de productos elaborados de metal  n.c.p.,,,
2899.1,Fabricación de envases metálicos,38192,2899p,28991
2899.9,Fabricación de productos metálicos n.c.p.,38191,2899p,28999
"","(Incluye clavos, productos de bulonería, etc.)",38194,,
"",,38199 p,,
29,FABRICACION DE MAQUINARIA Y EQUIPO N.C.P.,,29,29
291,Fabricación de maquinaria de uso general,,,
2911,"Fabricacióndemotoresyturbinas,exceptomotoresparaaeronaves,vehículosautomotoresymotocicletas",,,
2911.0,"Fabricacióndemotoresyturbinas,exceptomotoresparaaeronaves,vehículosautomotoresymotocicletas",38210,2911,29110
"",(Incluye la construcción de motores para navíos y ferrocarriles),38410p,,
2912,Fabricación de bombas; compresores; grifos y válvulas,,,
2912.0,Fabricación de bombas; compresores; grifos y válvulas,38199p,2912,29120
"",,38240p,,
"",,38299p,,
"",,38432p,,
2913,Fabricación de cojinetes; engranajes; trenes de engranaje y piezas de transmisión,,,
2913.0,Fabricación de cojinetes; engranajes; trenes de engranaje y piezas de transmisión,38299p,2913,29130
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
2914,Fabricación de hornos; hogares y quemadores,,,
2914.0,Fabricación de hornos; hogares y quemadores,38193 p,2914,29140
"",,38240p,,
"",,38299p,,
2915,Fabricación de equipo de elevación y manipulación,,,
2915.0,Fabricación de equipo de elevación y manipulación,38240p,2915,29150
"","(Incluye la fabricación de ascensores, escaleras mecánicas, montacargas, etc.)",38291,,
"",,38299 p,,
"",,38410p,,
2919,Fabricación de  maquinaria de uso general n.c.p.,,,
2919.0,Fabricación de  maquinaria de uso general n.c.p.,38240p,2919,29190
"",,38252,,
"",,38299 p,,
292,Fabricación de maquinaria de uso especial,,,
2921,Fabricación de maquinaria agropecuaria y forestal,,,
2921.1,Fabricación de tractores,38435,2921p,29211
"",,38436,,
2921.9,"Fabricación de maquinaria agropecuaria y forestal, excepto tractores",38221,2921p,29219
"",,38222,,
2922,Fabricación de máquinas herramienta,,,
2922.0,Fabricación de máquinas herramienta,38230 p,2922,29220
"",,38240p,,
"",,38311 p,,
2923,Fabricación de maquinaria metalúrgica,,,
2923.0,Fabricación de maquinaria metalúrgica,38230 p,2923,29230
2924,Fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción,,,
2924.0,Fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción,38240p,2924,29240
"",(Incluye la fabricación de maquinaria y equipos viales),,,
2925,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",,,
2925.0,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",38240p,2925,29250
2926,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",,,
2926.0,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",33201p,2926,29260
"",,38120p,,
"",,38240p,,
"",,38294p,,
"",,39099 p,,
2927,Fabricación de armas y municiones,,,
2927.0,Fabricación de armas y municiones,35293 p,2927,29270
"",,38293,,
2929,Fabricación de otros tipos de maquinaria de uso especial n.c.p.,,,
2929.0,Fabricación de otros tipos de maquinaria de uso especial n.c.p.,38230p,2929,29290
"",,38240p,,
"",,38299 p,,
"",,38510p,,
293,Fabricación de aparatos de uso doméstico n.c.p.,,,
2930,Fabricación de aparatos de uso doméstico n.c.p.,,,
2930.1,"Fabricación de cocinas, calefones, estufas y calefactores no eléctricos",38193 p,2930p,29300 p
2930.2,"Fabricación de heladeras, ""freezers"", lavarropas y secarropas",38292,2930p,29300p
2930.9,Fabricación de aparatos de uso doméstico n.c.p.,38330,2930p,29300p
"",,38294p,,
30,"FABRICACIÓN DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMÁTICA",,30,30
300,"Fabricación de maquinaria de oficina, contabilidad e informática",,,
3000,"Fabricación de maquinaria de oficina, contabilidad e informática",,,
3000.0,"Fabricación de maquinaria de oficina, contabilidad e informática",38251,3000,30000
"",,38520 p,,
"",,95192p,,
31,FABRICACIÓN DE MAQUINARIA Y APARATOS ELÉCTRICOS  N.C.P.,,31,31
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
311,"Fabricación de motores, generadores y transformadores eléctricos",,,
3110,"Fabricación de motores, generadores y transformadores eléctricos",,,
3110.0,"Fabricación de motores, generadores y transformadores eléctricos",38311p,3110,31100
"",,38312p,,
"",,38321p,,
312,Fabricación de aparatos de distribución y control de la energía eléctrica,,,
3120,Fabricación de aparatos de distribución y control de la energía eléctrica,,,
3120.0,Fabricación de aparatos de distribución y control de la energía eléctrica,38311p,3120,31200
"",,38312p,,
"",,38399 p,,
313,Fabricación de hilos y cables aislados,,,
3130,Fabricación de hilos y cables aislados,,,
3130.0,Fabricación de hilos y cables aislados,38393,3130,31300
314,"Fabricación de acumuladores, pilas y baterías primarias",,,
3140,"Fabricación de acumuladores, pilas y baterías primarias",,,
3140.0,"Fabricación de acumuladores, pilas y baterías primarias",38391,3140,31400
315,Fabricación de lámparas eléctricas y equipo de iluminación,,,
3150,Fabricación de lámparas eléctricas y equipo de iluminación,,,
3150.0,Fabricación de lámparas eléctricas y equipo de iluminación,38120p,3150,31500
"",(Incluye letreros luminosos),38199p,,
"",,38392,,
"",,38399 p,,
319,Fabricación  de equipo eléctrico n.c.p.,,,
3190,Fabricación  de equipo eléctrico n.c.p.,,,
3190.0,Fabricación  de equipo eléctrico n.c.p.,36201p,3190,31900
"",,36999p,,
"",,38240p,,
"",,38311p,,
"",,38432p,,
"",,38510p,,
32,"FABRICACIÓN DE EQUIPOS Y APARATOS DE RADIO, TELEVISIÓN Y COMUNICACIONES",,32,32
321,"Fabricación de tubos, válvulas  y otros  componentes electrónicos",,,
3210,"Fabricación de tubos, válvulas  y otros  componentes electrónicos",,,
3210.0,"Fabricación de tubos, válvulas  y otros  componentes electrónicos",38321p,3210,32100
"",,38399p,,
322,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos,,,
3220,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos,,,
3220.0,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos,38322,3220,32200
323,"Fabricacióndereceptoresderadioytelevisión,aparatosdegrabaciónyreproducción desonido yvideo, y productos conexos",,,
3230,"Fabricacióndereceptoresderadioytelevisión,aparatosdegrabaciónyreproducción desonido yvideo, y productos conexos",,,
3230.0,"Fabricacióndereceptoresderadioytelevisión,aparatosdegrabaciónyreproducción desonido yvideo, y productos conexos",38321p,3230,32300
33,"FABRICACIÓNDEINSTRUMENTOSMÉDICOS,ÓPTICOSYDEPRECISIÓN;FABRICACIÓNDERELOJES",,33,33
331,"Fabricación de aparatos e instrumentos médicos y de aparatos para medir, verificar, ensayar, navegary otros fines, excepto instrumentos de óptica",,,
3311,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,,,
3311.0,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,38120p,3311,33110
"",,38510p,,
"",,93315p,,
3312,"Fabricación de instrumentos y aparatos para medir, verificar, ensayar, navegar y otros fines, exceptoel equipo de control  de procesos industriales",,,
3312.0,"Fabricación de instrumentos y aparatos para medir, verificar, ensayar, navegar y otros fines, exceptoel equipo de control  de procesos industriales",38510p,3312,33120
3313,Fabricación de equipo de control de procesos industriales,,,
3313.0,Fabricación de equipo de control de procesos industriales,38510p,3313,33130
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
332,Fabricación de instrumentos de óptica y equipo fotográfico,,,
3320,Fabricación de instrumentos de óptica y equipo fotográfico,,,
3320.0,Fabricación de instrumentos de óptica y equipo fotográfico,38520p,3320,33200
333,Fabricación de relojes,,,
3330,Fabricación de relojes,,,
3330.0,Fabricación de relojes,38530,3330,33300
"",,39010p,,
34,"FABRICACIÓN DE VEHÍCULOS AUTOMOTORES, REMOLQUES Y SEMIREMOLQUES",,34,34
341,Fabricación de vehículos automotores,,,
3410,Fabricación de vehículos automotores,,,
3410.0,Fabricación de vehículos automotores,38431,3410,34100
"",(Incluye la fabricación de motores para automotores),,,
342,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,,,
3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,,,
3420.0,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,38299p,3420,34200
"",,38433,,
343,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,,,
3430,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,,,
3430.0,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,38432 p,3430,34300
"",(Incluye rectificación de motores),38434,,
35,FABRICACIÓN DE EQUIPO DE TRANSPORTE N.C.P.,,35,35
351,Construcción y reparación de buques y embarcaciones n.c.p.,,,
3511,Construcción y reparación de buques,,,
3511.0,Construcción y reparación de buques,35590p,3511,35110
"",(Incluye construcción de navíos),38132p,,
"",,38240p,,
"",,38410p,,
3512,Construcción y reparación de embarcaciones de recreo y deporte,,,
3512.0,Construcción y reparación de embarcaciones de recreo y deporte,35590p,3512,35120
"",,38410p,,
352,Fabricación de locomotoras y de material rodante para ferrocarriles y tranvías,,,
3520,Fabricación de locomotoras y de material rodante para ferrocarriles y tranvías,,,
3520.0,Fabricación de locomotoras y de material rodante para ferrocarriles y tranvías,38420,3520,35200
353,Fabricación y reparación de aeronaves,,,
3530,Fabricación y reparación de aeronaves,,,
3530.0,Fabricación y reparación de aeronaves,38450,3530,35300
359,Fabricación de equipo de transporte n.c.p.,,,
3591,Fabricación de motocicletas,,,
3591.0,Fabricación de motocicletas,38440p,3591,35910
3592,Fabricación de bicicletas y de sillones de ruedas ortopédicos,,,
3592.0,Fabricación de bicicletas y de sillones de ruedas ortopédicos,38440p,3592,35920
"",,38490p,,
"",,39099p,,
3599,Fabricación de equipo de transporte n.c.p.,,,
3599.0,Fabricación de equipo de transporte n.c.p.,38299p,3599,35990
"",,38490p,,
36,FABRICACIÓN DE MUEBLES Y COLCHONES; INDUSTRIAS MANUFACTURERAS N.C.P.,,36,36
361,Fabricación de muebles y colchones,,,
3610,Fabricación de muebles y colchones,,,
3610.1,"Fabricación de muebles y partes de muebles, principalmente de madera",33201 p,3610p,36101
3610.2,"Fabricación de muebles y partes de muebles, excepto los que son principalmente de madera",35600 p,3610p,36102
"",,38120 p,,
3610.3,Fabricación de somieres y colchones,33202,3610p,36103
369,Industrias manufactureras n.c.p.,,,
3691,Fabricación de joyas y artículos conexos,,,
3691.0,Fabricación de joyas y artículos conexos,39010 p,3691,36910
3692,Fabricación de instrumentos de música,,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
3692.0,Fabricación de instrumentos de música,39020,3692,36920
"",,39030p,,
3693,Fabricación de artículos de deporte,,,
3693.0,Fabricación de artículos de deporte,39030p,3693,36930
"","( Incluye equipos de deporte, para gimnasios y campos de juegos, equipos de pesca y camping, etc.,excepto indumentaria deportiva)",,,
3694,Fabricación de juegos y juguetes,,,
3694.0,Fabricación de juegos y juguetes,35600 p,3694,36940
"",,38299p,,
"",,39099p,,
3699,Industrias manufactureras n.c.p.,,,
3699.1,"Fabricación de lápices, lapiceras,  bolígrafos, sellos y artículos similares para oficinas y artistas",35292 p,3699p,36990 p
"",,35600 p,,
"",,39091,,
3699.2,Fabricación de cepillos y pinceles,39092,3699p,36990 p
3699.9,Industrias manufactureras n.c.p.,35292 p,3699p,36990 p
"","(Incluye la fabricación de cochecitos para bebé, termos, velas, fósforos, pelucas, etc.)",38490p,,
"",,39093,,
"",,39099p,,
37,RECICLAMIENTO,,37,37
371,Reciclamiento de desperdicios y desechos metálicos,,,
3710,Reciclamiento de desperdicios y desechos metálicos,,,
3710.0,Reciclamiento de desperdicios y desechos metálicos,_,3710,37100
372,Reciclamiento de desperdicios y desechos no metálicos,,,
3720,Reciclamiento de desperdicios y desechos no metálicos,,,
3720.0,Reciclamiento de desperdicios y desechos no metálicos,_,3720,37200
E,"ELECTRICIDAD, GAS Y AGUA",4,E,E
40,"ELECTRICIDAD, GAS, VAPOR Y AGUA CALIENTE",,40,40
401,"Generación, transporte y distribución de energía eléctrica",,,
401.1,Generación de energía eléctrica,,,
"","(Incluyelaproduccióndeenergíaeléctricarealizadaporautogeneradores,cogeneradoresyproductores incluso los pequeños que efectúan también el transporte y la distribución)",,,
401.11,Generación de energía térmica convencional,4101 P,4010 P,40100 P
"","(Incluyelaproduccióndeenergíaeléctricamediantemáquinasturbo-gas,turbovapor,ciclocombinado y turbo diesel)",,,
401.12,Generación de energía térmica nuclear,4101 P,4010 P,40100 P
"",(Incluye la producción de energía eléctrica mediante combustible nuclear),,,
401.13,Generación de energía hidráulica,4101 P,4010 P,40100 P
"",(Incluye la producción de energía eléctrica mediante centrales de bombeo),,,
401.19,Generación de energía n.c.p.,4101 P,4010 P,40100 P
"","(Incluyelaproduccióndeenergíaeléctricamediantefuentesdeenergíasolar,biomasa,eólica,geotérmica, mareomotriz, etc.)",,,
401.2,Transporte de energía eléctrica,,,
401.20,Transporte de energía eléctrica,4101 P,4010 P,40100 P
401.3,Distribución y administración de energía eléctrica,,,
401.30,Distribución y administración de energía eléctrica,4101 P,4010 P,40100 P
402,Fabricación de gas y distribución de combustibles gaseosos por tuberías,,,
4020,Fabricación de gas y distribución de combustibles gaseosos por tuberías,,,
4020.0,Fabricación de gas y distribución de combustibles gaseosos por tuberías,4102,4020,40200
"",(No incluye el transporte por gasoductos -subclase 603.10),,,
403,Suministro de vapor y agua caliente,,,
4030,Suministro de vapor y agua caliente,,,
4030.0,Suministro de vapor y agua caliente,4103,4030,-
41,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",,41,41
410,"Captación, depuración y distribución de agua",,,
4100,"Captación, depuración y distribución de agua",,,
4100.1,"Captación, depuración y distribución de agua de fuentes subterráneas",4200 P,4100 P,41000 P
4100.2,"Captación, depuración y distribución de agua de fuentes superficiales",4200 P,4100 P,41000 P
F,CONSTRUCCION,5,F,F
45,CONSTRUCCION,,45,45
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
451,Preparación de terrenos para obras,,,
451.1,Demolición y voladura de edificios y de sus partes,,,
451.10,Demolición y voladura de edificios y de sus partes,5000p,4510p,45100 p
"","(Incluyelostrabajosdelimpiezadeescombrosasociadosalademoliciónyvoladura,lasperforaciones asociadas a la preparación del terreno para la construcción de obras, lalimpieza delterreno de malezas y la estabilización del suelo, etc.)",,,
451.2,"Perforación ysondeo, excepto:perforación depozos depetróleo, degas, deminas ehidráulicosyprospección de yacimientos de petróleo",,,
451.20,"Perforaciónysondeo,excepto:perforacióndepozos depetróleo, degas, deminas ehidráulicos yprospección de yacimientos de petróleo",5000p,4510p,45100 p
"","(Incluye los trabajos de perforación, sondeo y muestreo confines deconstrucción opara estudiosgeofísicos,geológicosuotrossimilares,lasperforaciones horizontalespara elpaso decables ocañerías de drenaje, etc.)",,,
"","(No incluye los servicios de perforación relacionados con la extracción de petróleo y gas - subclase1120.0-; ni los trabajos de perforación de pozos hidráulicos -subclase 452.51)",,,
451.9,Movimiento de suelos y preparación de terrenos para obras n.c.p.,,,
451.90,Movimiento de suelos y preparación de terrenos para obras n.c.p.,5000p,4510p,45100 p
"","(Incluyedrenaje,remociónderocas,excavacióndezanjasparaserviciospúblicos,paraalcantarillado urbano y para construcciones diversas,",,,
"","movimientosdetierrasparahacerterraplenesodesmontespreviosalaconstruccióndevías,carreteras, autopistas, ferrocarriles, etc.)",,,
452,Construcción de edificios y sus partes y obras de ingeniería civil,,,
452.1,"Construcción, reforma y reparación de edificios residenciales",,,
452.10,"Construcción, reforma y reparación de edificios residenciales",5000p,4520p,45100 p
"","(Incluyelaconstrucción,reformayreparacióndeviviendasunifamiliaresymultifamiliares;bungalows, cabañas, casas de campo, departamentos, albergues para ancianos, niños, estudiantes,etc.)",,,
